,County,Income,State,FIPS
803,Tippecanoe,50492,Indiana,18157
804,Tipton,53169,Indiana,18159
805,Union,51547,Indiana,18161
806,Vanderburgh,59500,Indiana,18163
807,Vermillion,48525,Indiana,18165
808,Vigo,48802,Indiana,18167
809,Wabash,56584,Indiana,18169
810,Warren,56648,Indiana,18171
811,Warrick,71369,Indiana,18173
812,Washington,51198,Indiana,18175
813,Wayne,52493,Indiana,18177
814,Wells,53280,Indiana,18179
815,White,56248,Indiana,18181
816,Whitley,57565,Indiana,18183
819,Adair,69294,Iowa,19001
820,Adams,64379,Iowa,19003
821,Allamakee,55377,Iowa,19005
822,Appanoose,48205,Iowa,19007
823,Audubon,64517,Iowa,19009
824,Benton,70193,Iowa,19011
825,Black Hawk,55529,Iowa,19013
826,Boone,55664,Iowa,19015
827,Bremer,61420,Iowa,19017
828,Buchanan,61848,Iowa,19019
829,Buena Vista,53369,Iowa,19021
830,Butler,60549,Iowa,19023
831,Calhoun,60792,Iowa,19025
832,Carroll,65159,Iowa,19027
833,Cass,61849,Iowa,19029
834,Cedar,66315,Iowa,19031
835,Cerro Gordo,79493,Iowa,19033
836,Cherokee,95566,Iowa,19035
837,Chickasaw,106632,Iowa,19037
838,Clarke,50014,Iowa,19039
839,Clay,62951,Iowa,19041
840,Clayton,65588,Iowa,19043
841,Clinton,53442,Iowa,19045
842,Crawford,54564,Iowa,19047
843,Dallas,84495,Iowa,19049
844,Davis,56856,Iowa,19051
845,Decatur,44361,Iowa,19053
846,Delaware,60775,Iowa,19055
847,Des Moines,58928,Iowa,19057
848,Dickinson,79429,Iowa,19059
849,Dubuque,63435,Iowa,19061
850,Emmet,51744,Iowa,19063
851,Fayette,53333,Iowa,19065
852,Floyd,60794,Iowa,19067
853,Franklin,63224,Iowa,19069
854,Fremont,60566,Iowa,19071
855,Greene,59822,Iowa,19073
856,Grundy,65012,Iowa,19075
857,Guthrie,68446,Iowa,19077
858,Hamilton,60409,Iowa,19079
859,Hancock,63316,Iowa,19081
860,Hardin,77229,Iowa,19083
861,Harrison,59741,Iowa,19085
862,Henry,52183,Iowa,19087
863,Howard,63532,Iowa,19089
864,Humboldt,59055,Iowa,19091
865,Ida,76071,Iowa,19093
866,Iowa,61176,Iowa,19095
867,Jackson,56935,Iowa,19097
868,Jasper,52040,Iowa,19099
869,Jefferson,57961,Iowa,19101
870,Johnson,63487,Iowa,19103
871,Jones,55571,Iowa,19105
872,Keokuk,56070,Iowa,19107
873,Kossuth,63562,Iowa,19109
874,Lee,52269,Iowa,19111
875,Linn,63407,Iowa,19113
876,Louisa,53254,Iowa,19115
877,Lucas,49937,Iowa,19117
878,Lyon,68302,Iowa,19119
879,Madison,61924,Iowa,19121
880,Mahaska,55210,Iowa,19123
881,Marion,64302,Iowa,19125
882,Marshall,49357,Iowa,19127
883,Mills,69748,Iowa,19129
884,Mitchell,110907,Iowa,19131
885,Monona,60126,Iowa,19133
886,Monroe,58282,Iowa,19135
887,Montgomery,50995,Iowa,19137
888,Muscatine,57595,Iowa,19139
889,O'Brien,63799,Iowa,19141
890,Osceola,60171,Iowa,19143
891,Page,54431,Iowa,19145
892,Palo Alto,59206,Iowa,19147
893,Plymouth,66979,Iowa,19149
894,Pocahontas,56936,Iowa,19151
895,Polk,66761,Iowa,19153
896,Pottawattamie,58306,Iowa,19155
897,Poweshiek,56638,Iowa,19157
898,Ringgold,54984,Iowa,19159
899,Sac,75597,Iowa,19161
900,Scott,66748,Iowa,19163
901,Shelby,64704,Iowa,19165
902,Sioux,67668,Iowa,19167
903,Story,55798,Iowa,19169
904,Tama,56041,Iowa,19171
905,Taylor,54697,Iowa,19173
906,Union,50034,Iowa,19175
907,Van Buren,48677,Iowa,19177
908,Wapello,47419,Iowa,19179
909,Warren,64502,Iowa,19181
910,Washington,80062,Iowa,19183
911,Wayne,53428,Iowa,19185
912,Webster,53213,Iowa,19187
913,Winnebago,53158,Iowa,19189
914,Winneshiek,62049,Iowa,19191
915,Woodbury,53685,Iowa,19193
916,Worth,56008,Iowa,19195
917,Wright,68410,Iowa,19197
920,Allen,50687,Kansas,20001
921,Anderson,54518,Kansas,20003
922,Atchison,45739,Kansas,20005
923,Barber,59643,Kansas,20007
924,Barton,59485,Kansas,20009
925,Bourbon,49298,Kansas,20011
926,Brown,54718,Kansas,20013
927,Butler,57748,Kansas,20015
928,Chase,66523,Kansas,20017
929,Chautauqua,47835,Kansas,20019
930,Cherokee,55543,Kansas,20021
931,Cheyenne,64275,Kansas,20023
932,Clark,60744,Kansas,20025
933,Clay,53949,Kansas,20027
934,Cloud,53067,Kansas,20029
935,Coffey,58337,Kansas,20031
936,Comanche,60615,Kansas,20033
937,Cowley,47207,Kansas,20035
938,Crawford,47790,Kansas,20037
939,Decatur,65912,Kansas,20039
940,Dickinson,51568,Kansas,20041
941,Doniphan,51625,Kansas,20043
942,Douglas,56846,Kansas,20045
943,Edwards,74594,Kansas,20047
944,Elk,47572,Kansas,20049
945,Ellis,58661,Kansas,20051
946,Ellsworth,52060,Kansas,20053
947,Finney,52953,Kansas,20055
948,Ford,48219,Kansas,20057
949,Franklin,51709,Kansas,20059
950,Geary,53932,Kansas,20061
951,Gove,93617,Kansas,20063
952,Graham,72489,Kansas,20065
953,Grant,55067,Kansas,20067
954,Gray,75419,Kansas,20069
955,Greeley,104174,Kansas,20071
956,Greenwood,53469,Kansas,20073
957,Hamilton,96996,Kansas,20075
958,Harper,64601,Kansas,20077
959,Harvey,54695,Kansas,20079
960,Haskell,86892,Kansas,20081
961,Hodgeman,74269,Kansas,20083
962,Jackson,53147,Kansas,20085
963,Jefferson,58042,Kansas,20087
964,Jewell,68978,Kansas,20089
965,Johnson,102693,Kansas,20091
966,Kearny,69427,Kansas,20093
967,Kingman,59356,Kansas,20095
968,Kiowa,56167,Kansas,20097
969,Labette,51806,Kansas,20099
970,Lane,98681,Kansas,20101
971,Leavenworth,53757,Kansas,20103
972,Lincoln,57773,Kansas,20105
973,Linn,50711,Kansas,20107
974,Logan,69978,Kansas,20109
975,Lyon,49529,Kansas,20111
976,McPherson,64594,Kansas,20113
977,Marion,52183,Kansas,20115
978,Marshall,50960,Kansas,20117
979,Meade,75656,Kansas,20119
980,Miami,63817,Kansas,20121
981,Mitchell,78857,Kansas,20123
982,Montgomery,46735,Kansas,20125
983,Morris,56022,Kansas,20127
984,Morton,61783,Kansas,20129
985,Nemaha,71607,Kansas,20131
986,Neosho,50698,Kansas,20133
987,Ness,77970,Kansas,20135
988,Norton,61506,Kansas,20137
989,Osage,53431,Kansas,20139
990,Osborne,66994,Kansas,20141
991,Ottawa,55673,Kansas,20143
992,Pawnee,51405,Kansas,20145
993,Phillips,71198,Kansas,20147
994,Pottawatomie,65218,Kansas,20149
995,Pratt,60341,Kansas,20151
996,Rawlins,75897,Kansas,20153
997,Reno,51423,Kansas,20155
998,Republic,54892,Kansas,20157
999,Rice,55134,Kansas,20159
1000,Riley,53971,Kansas,20161
1001,Rooks,55630,Kansas,20163
1002,Rush,66255,Kansas,20165
1003,Russell,59870,Kansas,20167
1004,Saline,60591,Kansas,20169
1005,Scott,68367,Kansas,20171
1006,Sedgwick,61462,Kansas,20173
1007,Seward,47846,Kansas,20175
1008,Shawnee,58412,Kansas,20177
1009,Sheridan,64147,Kansas,20179
1010,Sherman,57304,Kansas,20181
1011,Smith,67860,Kansas,20183
1012,Stafford,60316,Kansas,20185
1013,Stanton,91580,Kansas,20187
1014,Stevens,57057,Kansas,20189
1015,Sumner,51274,Kansas,20191
1016,Thomas,60027,Kansas,20193
1017,Trego,70367,Kansas,20195
1018,Wabaunsee,60700,Kansas,20197
1019,Wallace,59710,Kansas,20199
1020,Washington,55727,Kansas,20201
1021,Wichita,66361,Kansas,20203
1022,Wilson,52380,Kansas,20205
1023,Woodson,49343,Kansas,20207
1024,Wyandotte,41273,Kansas,20209
1027,Adair,43430,Kentucky,21001
1028,Allen,41417,Kentucky,21003
1029,Anderson,48357,Kentucky,21005
1030,Ballard,54570,Kentucky,21007
1031,Barren,44502,Kentucky,21009
1032,Bath,40141,Kentucky,21011
1033,Bell,42353,Kentucky,21013
1034,Boone,62066,Kentucky,21015
1035,Bourbon,60106,Kentucky,21017
1036,Boyd,49074,Kentucky,21019
1037,Boyle,49125,Kentucky,21021
1038,Bracken,46473,Kentucky,21023
1039,Breathitt,42633,Kentucky,21025
1040,Breckinridge,42080,Kentucky,21027
1041,Bullitt,54121,Kentucky,21029
1042,Butler,44967,Kentucky,21031
1043,Caldwell,45883,Kentucky,21033
1044,Calloway,45760,Kentucky,21035
1045,Campbell,66222,Kentucky,21037
1046,Carlisle,57656,Kentucky,21039
1047,Carroll,48948,Kentucky,21041
1048,Carter,40853,Kentucky,21043
1049,Casey,42262,Kentucky,21045
1050,Christian,46804,Kentucky,21047
1051,Clark,51148,Kentucky,21049
1052,Clay,40899,Kentucky,21051
1053,Clinton,44343,Kentucky,21053
1054,Crittenden,44336,Kentucky,21055
1055,Cumberland,54202,Kentucky,21057
1056,Daviess,52446,Kentucky,21059
1057,Edmonson,41551,Kentucky,21061
1058,Elliott,29689,Kentucky,21063
1059,Estill,42324,Kentucky,21065
1060,Fayette,65766,Kentucky,21067
1061,Fleming,42128,Kentucky,21069
1062,Floyd,45540,Kentucky,21071
1063,Franklin,52606,Kentucky,21073
1064,Fulton,43619,Kentucky,21075
1065,Gallatin,45611,Kentucky,21077
1066,Garrard,46035,Kentucky,21079
1067,Grant,47749,Kentucky,21081
1068,Graves,51262,Kentucky,21083
1069,Grayson,43794,Kentucky,21085
1070,Green,43751,Kentucky,21087
1071,Greenup,50917,Kentucky,21089
1072,Hancock,64129,Kentucky,21091
1073,Hardin,56117,Kentucky,21093
1074,Harlan,40111,Kentucky,21095
1075,Harrison,44682,Kentucky,21097
1076,Hart,44753,Kentucky,21099
1077,Henderson,55562,Kentucky,21101
1078,Henry,52499,Kentucky,21103
1079,Hickman,54753,Kentucky,21105
1080,Hopkins,49158,Kentucky,21107
1081,Jackson,39236,Kentucky,21109
1082,Jefferson,67663,Kentucky,21111
1083,Jessamine,61703,Kentucky,21113
1084,Johnson,41188,Kentucky,21115
1085,Kenton,73345,Kentucky,21117
1086,Knott,44273,Kentucky,21119
1087,Knox,39065,Kentucky,21121
1088,Larue,43899,Kentucky,21123
1089,Laurel,42337,Kentucky,21125
1090,Lawrence,41198,Kentucky,21127
1091,Lee,36462,Kentucky,21129
1092,Leslie,41877,Kentucky,21131
1093,Letcher,42346,Kentucky,21133
1094,Lewis,41161,Kentucky,21135
1095,Lincoln,41970,Kentucky,21137
1096,Livingston,49169,Kentucky,21139
1097,Logan,47354,Kentucky,21141
1098,Lyon,44255,Kentucky,21143
1099,McCracken,64990,Kentucky,21145
1100,McCreary,35036,Kentucky,21147
1101,McLean,49877,Kentucky,21149
1102,Madison,48025,Kentucky,21151
1103,Magoffin,44371,Kentucky,21153
1104,Marion,46832,Kentucky,21155
1105,Marshall,52573,Kentucky,21157
1106,Martin,33523,Kentucky,21159
1107,Mason,51314,Kentucky,21161
1108,Meade,49710,Kentucky,21163
1109,Menifee,42933,Kentucky,21165
1110,Mercer,46920,Kentucky,21167
1111,Metcalfe,38441,Kentucky,21169
1112,Monroe,44980,Kentucky,21171
1113,Montgomery,45753,Kentucky,21173
1114,Morgan,34380,Kentucky,21175
1115,Muhlenberg,42598,Kentucky,21177
1116,Nelson,56564,Kentucky,21179
1117,Nicholas,41289,Kentucky,21181
1118,Ohio,41556,Kentucky,21183
1119,Oldham,82531,Kentucky,21185
1120,Owen,41220,Kentucky,21187
1121,Owsley,49867,Kentucky,21189
1122,Pendleton,48191,Kentucky,21191
1123,Perry,46219,Kentucky,21193
1124,Pike,46272,Kentucky,21195
1125,Powell,40504,Kentucky,21197
1126,Pulaski,49580,Kentucky,21199
1127,Robertson,41010,Kentucky,21201
1128,Rockcastle,42505,Kentucky,21203
1129,Rowan,40762,Kentucky,21205
1130,Russell,57716,Kentucky,21207
1131,Scott,56801,Kentucky,21209
1132,Shelby,61248,Kentucky,21211
1133,Simpson,46907,Kentucky,21213
1134,Spencer,59165,Kentucky,21215
1135,Taylor,42772,Kentucky,21217
1136,Todd,50116,Kentucky,21219
1137,Trigg,48027,Kentucky,21221
1138,Trimble,49796,Kentucky,21223
1139,Union,53319,Kentucky,21225
1140,Warren,48546,Kentucky,21227
1141,Washington,47570,Kentucky,21229
1142,Wayne,37963,Kentucky,21231
1143,Webster,51507,Kentucky,21233
1144,Whitley,44924,Kentucky,21235
1145,Wolfe,48386,Kentucky,21237
1146,Woodford,65575,Kentucky,21239
1149,Acadia,48445,Louisiana,22001
1150,Allen,44650,Louisiana,22003
1151,Ascension,63811,Louisiana,22005
1152,Assumption,63846,Louisiana,22007
1153,Avoyelles,48298,Louisiana,22009
1154,Beauregard,52717,Louisiana,22011
1155,Bienville,48274,Louisiana,22013
1156,Bossier,56326,Louisiana,22015
1157,Caddo,64383,Louisiana,22017
1158,Calcasieu,54129,Louisiana,22019
1159,Caldwell,42350,Louisiana,22021
1160,Cameron,65580,Louisiana,22023
1161,Catahoula,47040,Louisiana,22025
1162,Claiborne,44286,Louisiana,22027
1163,Concordia,44999,Louisiana,22029
1164,De Soto,57251,Louisiana,22031
1165,East Baton Rouge,66726,Louisiana,22033
1166,East Carroll,35475,Louisiana,22035
1167,East Feliciana,50032,Louisiana,22037
1168,Evangeline,43355,Louisiana,22039
1169,Franklin,42154,Louisiana,22041
1170,Grant,39914,Louisiana,22043
1171,Iberia,49213,Louisiana,22045
1172,Iberville,55730,Louisiana,22047
1173,Jackson,44759,Louisiana,22049
1174,Jefferson,63448,Louisiana,22051
1175,Jefferson Davis,48106,Louisiana,22053
1176,Lafayette,66179,Louisiana,22055
1177,Lafourche,57643,Louisiana,22057
1178,LaSalle,40622,Louisiana,
1179,Lincoln,50986,Louisiana,22061
1180,Livingston,52193,Louisiana,22063
1181,Madison,44624,Louisiana,22065
1182,Morehouse,45316,Louisiana,22067
1183,Natchitoches,52510,Louisiana,22069
1184,Orleans,67403,Louisiana,22071
1185,Ouachita,49818,Louisiana,22073
1186,Plaquemines,58920,Louisiana,22075
1187,Pointe Coupee,60708,Louisiana,22077
1188,Rapides,56169,Louisiana,22079
1189,Red River,59240,Louisiana,22081
1190,Richland,47254,Louisiana,22083
1191,Sabine,48715,Louisiana,22085
1192,St. Bernard,43959,Louisiana,22087
1193,St. Charles,60180,Louisiana,22089
1194,St. Helena,48813,Louisiana,22091
1195,St. James,70185,Louisiana,22093
1196,St. John the Baptist,47598,Louisiana,22095
1197,St. Landry,48881,Louisiana,22097
1198,St. Martin,48737,Louisiana,22099
1199,St. Mary,51224,Louisiana,22101
1200,St. Tammany,78246,Louisiana,22103
1201,Tangipahoa,50875,Louisiana,22105
1202,Tensas,49739,Louisiana,22107
1203,Terrebonne,53834,Louisiana,22109
1204,Union,49698,Louisiana,22111
1205,Vermilion,49563,Louisiana,22113
1206,Vernon,50611,Louisiana,22115
1207,Washington,44615,Louisiana,22117
1208,Webster,54025,Louisiana,22119
1209,West Baton Rouge,57094,Louisiana,22121
1210,West Carroll,44689,Louisiana,22123
1211,West Feliciana,47362,Louisiana,22125
1212,Winn,49490,Louisiana,22127
1215,Androscoggin,53731,Maine,23001
1216,Aroostook,53650,Maine,23003
1217,Cumberland,84606,Maine,23005
1218,Franklin,50394,Maine,23007
1219,Hancock,68181,Maine,23009
1220,Kennebec,58278,Maine,23011
1221,Knox,67794,Maine,23013
1222,Lincoln,66465,Maine,23015
1223,Oxford,50165,Maine,23017
1224,Penobscot,53978,Maine,23019
1225,Piscataquis,54776,Maine,23021
1226,Sagadahoc,67538,Maine,23023
1227,Somerset,50486,Maine,23025
1228,Waldo,56702,Maine,23027
1229,Washington,52366,Maine,23029
1230,York,70640,Maine,23031
1233,Allegany,49182,Maryland,24001
1234,Anne Arundel,84019,Maryland,24003
1235,Baltimore,74738,Maryland,24510
1236,Calvert,76018,Maryland,24009
1237,Caroline,56447,Maryland,24011
1238,Carroll,74895,Maryland,24013
1239,Cecil,59373,Maryland,24015
1240,Charles,66642,Maryland,24017
1241,Dorchester,57060,Maryland,24019
1242,Frederick,76664,Maryland,24021
1243,Garrett,57525,Maryland,24023
1244,Harford,71196,Maryland,24025
1245,Howard,95529,Maryland,24027
1246,Kent,77025,Maryland,24029
1247,Montgomery,100044,Maryland,24031
1248,Prince George's,57096,Maryland,24033
1249,Queen Anne's,83650,Maryland,24035
1250,St. Mary's,70353,Maryland,24037
1251,Somerset,37345,Maryland,24039
1252,Talbot,98166,Maryland,24041
1253,Washington,56174,Maryland,24043
1254,Wicomico,48596,Maryland,24045
1255,Worcester,68163,Maryland,24047
1256,Baltimore City,64357,Maryland,24510
1259,Barnstable,92417,Massachusetts,25001
1260,Berkshire,70945,Massachusetts,25003
1261,Bristol,67109,Massachusetts,25005
1262,Dukes,98605,Massachusetts,25007
1263,Essex,84017,Massachusetts,25009
1264,Franklin,67327,Massachusetts,25011
1265,Hampden,64105,Massachusetts,25013
1266,Hampshire,63544,Massachusetts,25015
1267,Middlesex,108773,Massachusetts,25017
1268,Nantucket,120333,Massachusetts,25019
1269,Norfolk,115585,Massachusetts,25021
1270,Plymouth,84693,Massachusetts,25023
1271,Suffolk,107027,Massachusetts,25025
1272,Worcester,69301,Massachusetts,25027
1275,Alcona,50791,Michigan,26001
1276,Alger,44619,Michigan,26003
1277,Allegan,58048,Michigan,26005
1278,Alpena,51634,Michigan,26007
1279,Antrim,59391,Michigan,26009
1280,Arenac,49129,Michigan,26011
1281,Baraga,43301,Michigan,26013
1282,Barry,59401,Michigan,26015
1283,Bay,52579,Michigan,26017
1284,Benzie,60458,Michigan,26019
1285,Berrien,61127,Michigan,26021
1286,Branch,44833,Michigan,26023
1287,Calhoun,47947,Michigan,26025
1288,Cass,57612,Michigan,26027
1289,Charlevoix,71589,Michigan,26029
1290,Cheboygan,50689,Michigan,26031
1291,Chippewa,46492,Michigan,26033
1292,Clare,43823,Michigan,26035
1293,Clinton,60589,Michigan,26037
1294,Crawford,43627,Michigan,26039
1295,Delta,47667,Michigan,26041
1296,Dickinson,57116,Michigan,26043
1297,Eaton,54197,Michigan,26045
1298,Emmet,75812,Michigan,26047
1299,Genesee,52520,Michigan,26049
1300,Gladwin,46537,Michigan,26051
1301,Gogebic,51349,Michigan,26053
1302,Grand Traverse,67800,Michigan,26055
1303,Gratiot,45517,Michigan,26057
1304,Hillsdale,44820,Michigan,26059
1305,Houghton,45077,Michigan,26061
1306,Huron,61320,Michigan,26063
1307,Ingham,52560,Michigan,26065
1308,Ionia,43547,Michigan,26067
1309,Iosco,48318,Michigan,26069
1310,Iron,50425,Michigan,26071
1311,Isabella,48011,Michigan,26073
1312,Jackson,48818,Michigan,26075
1313,Kalamazoo,63668,Michigan,26077
1314,Kalkaska,45992,Michigan,26079
1315,Kent,70662,Michigan,26081
1316,Keweenaw,60716,Michigan,26083
1317,Lake,38030,Michigan,26085
1318,Lapeer,53743,Michigan,26087
1319,Leelanau,85936,Michigan,26089
1320,Lenawee,51391,Michigan,26091
1321,Livingston,73173,Michigan,26093
1322,Luce,36921,Michigan,26095
1323,Mackinac,58255,Michigan,26097
1324,Macomb,58565,Michigan,26099
1325,Manistee,48967,Michigan,26101
1326,Marquette,49300,Michigan,26103
1327,Mason,50216,Michigan,26105
1328,Mecosta,45437,Michigan,26107
1329,Menominee,50410,Michigan,26109
1330,Midland,64106,Michigan,26111
1331,Missaukee,45640,Michigan,26113
1332,Monroe,59956,Michigan,26115
1333,Montcalm,42499,Michigan,26117
1334,Montmorency,44409,Michigan,26119
1335,Muskegon,49244,Michigan,26121
1336,Newaygo,46317,Michigan,26123
1337,Oakland,90781,Michigan,26125
1338,Oceana,48691,Michigan,26127
1339,Ogemaw,42668,Michigan,26129
1340,Ontonagon,49622,Michigan,26131
1341,Osceola,49882,Michigan,26133
1342,Oscoda,46389,Michigan,26135
1343,Otsego,51685,Michigan,26137
1344,Ottawa,63265,Michigan,26139
1345,Presque Isle,50126,Michigan,26141
1346,Roscommon,47034,Michigan,26143
1347,Saginaw,50278,Michigan,26145
1348,St. Clair,55834,Michigan,26147
1349,St. Joseph,49695,Michigan,26149
1350,Sanilac,50153,Michigan,26151
1351,Schoolcraft,48919,Michigan,26153
1352,Shiawassee,50443,Michigan,26155
1353,Tuscola,47501,Michigan,26157
1354,Van Buren,52427,Michigan,26159
1355,Washtenaw,77537,Michigan,26161
1356,Wayne,52727,Michigan,26163
1357,Wexford,45996,Michigan,26165
1360,Aitkin,51695,Minnesota,27001
1361,Anoka,62935,Minnesota,27003
1362,Becker,60360,Minnesota,27005
1363,Beltrami,53382,Minnesota,27007
1364,Benton,56137,Minnesota,27009
1365,Big Stone,66381,Minnesota,27011
1366,Blue Earth,55016,Minnesota,27013
1367,Brown,64232,Minnesota,27015
1368,Carlton,52392,Minnesota,27017
1369,Carver,93242,Minnesota,27019
1370,Cass,57880,Minnesota,27021
1371,Chippewa,56174,Minnesota,27023
1372,Chisago,62286,Minnesota,27025
1373,Clay,53925,Minnesota,27027
1374,Clearwater,54531,Minnesota,27029
1375,Cook,65513,Minnesota,27031
1376,Cottonwood,59882,Minnesota,27033
1377,Crow Wing,56919,Minnesota,27035
1378,Dakota,75019,Minnesota,27037
1379,Dodge,60718,Minnesota,27039
1380,Douglas,65827,Minnesota,27041
1381,Faribault,55356,Minnesota,27043
1382,Fillmore,56844,Minnesota,27045
1383,Freeborn,56100,Minnesota,27047
1384,Goodhue,65921,Minnesota,27049
1385,Grant,58301,Minnesota,27051
1386,Hennepin,95574,Minnesota,27053
1387,Houston,63545,Minnesota,27055
1388,Hubbard,57515,Minnesota,27057
1389,Isanti,55537,Minnesota,27059
1390,Itasca,54574,Minnesota,27061
1391,Jackson,61129,Minnesota,27063
1392,Kanabec,51455,Minnesota,27065
1393,Kandiyohi,61664,Minnesota,27067
1394,Kittson,64925,Minnesota,27069
1395,Koochiching,55115,Minnesota,27071
1396,Lac qui Parle,66536,Minnesota,27073
1397,Lake,57668,Minnesota,27075
1398,Lake of the Woods,64010,Minnesota,27077
1399,Le Sueur,63719,Minnesota,27079
1400,Lincoln,60182,Minnesota,27081
1401,Lyon,61228,Minnesota,27083
1402,McLeod,61496,Minnesota,27085
1403,Mahnomen,48138,Minnesota,27087
1404,Marshall,72481,Minnesota,27089
1405,Martin,60933,Minnesota,27091
1406,Meeker,56379,Minnesota,27093
1407,Mille Lacs,53553,Minnesota,27095
1408,Morrison,53069,Minnesota,27097
1409,Mower,56722,Minnesota,27099
1410,Murray,67663,Minnesota,27101
1411,Nicollet,60524,Minnesota,27103
1412,Nobles,57743,Minnesota,27105
1413,Norman,53560,Minnesota,27107
1414,Olmsted,71904,Minnesota,27109
1415,Otter Tail,59478,Minnesota,27111
1416,Pennington,68190,Minnesota,27113
1417,Pine,46122,Minnesota,27115
1418,Pipestone,69853,Minnesota,27117
1419,Polk,60175,Minnesota,27119
1420,Pope,63885,Minnesota,27121
1421,Ramsey,69310,Minnesota,27123
1422,Red Lake,67464,Minnesota,27125
1423,Redwood,76945,Minnesota,27127
1424,Renville,62855,Minnesota,27129
1425,Rice,55702,Minnesota,27131
1426,Rock,61899,Minnesota,27133
1427,Roseau,61800,Minnesota,27135
1428,St. Louis,59235,Minnesota,27137
1429,Scott,81213,Minnesota,27139
1430,Sherburne,59643,Minnesota,27141
1431,Sibley,60166,Minnesota,27143
1432,Stearns,63053,Minnesota,27145
1433,Steele,58222,Minnesota,27147
1434,Stevens,57718,Minnesota,27149
1435,Swift,69348,Minnesota,27151
1436,Todd,62276,Minnesota,27153
1437,Traverse,82905,Minnesota,27155
1438,Wabasha,62412,Minnesota,27157
1439,Wadena,49621,Minnesota,27159
1440,Waseca,60130,Minnesota,27161
1441,Washington,84018,Minnesota,27163
1442,Watonwan,55976,Minnesota,27165
1443,Wilkin,74577,Minnesota,27167
1444,Winona,58318,Minnesota,27169
1445,Wright,65241,Minnesota,27171
1446,Yellow Medicine,71912,Minnesota,27173
1449,Adams,45973,Mississippi,28001
1450,Alcorn,47651,Mississippi,28003
1451,Amite,42205,Mississippi,28005
1452,Attala,42656,Mississippi,28007
1453,Benton,45081,Mississippi,28009
1454,Bolivar,51015,Mississippi,28011
1455,Calhoun,42728,Mississippi,28013
1456,Carroll,45400,Mississippi,28015
1457,Chickasaw,39952,Mississippi,28017
1458,Choctaw,42655,Mississippi,28019
1459,Claiborne,38756,Mississippi,28021
1460,Clarke,46428,Mississippi,28023
1461,Clay,51599,Mississippi,28025
1462,Coahoma,47742,Mississippi,28027
1463,Copiah,42003,Mississippi,28029
1464,Covington,47970,Mississippi,28031
1465,DeSoto,56470,Mississippi,28033
1466,Forrest,45405,Mississippi,28035
1467,Franklin,42359,Mississippi,28037
1468,George,41804,Mississippi,28039
1469,Greene,34362,Mississippi,28041
1470,Grenada,44304,Mississippi,28043
1471,Hancock,48425,Mississippi,28045
1472,Harrison,48902,Mississippi,28047
1473,Hinds,51350,Mississippi,28049
1474,Holmes,38193,Mississippi,28051
1475,Humphreys,43876,Mississippi,28053
1476,Issaquena,36046,Mississippi,28055
1477,Itawamba,42737,Mississippi,28057
1478,Jackson,48028,Mississippi,28059
1479,Jasper,45999,Mississippi,28061
1480,Jefferson,41876,Mississippi,28063
1481,Jefferson Davis,40428,Mississippi,28065
1482,Jones,49765,Mississippi,28067
1483,Kemper,39625,Mississippi,28069
1484,Lafayette,52791,Mississippi,28071
1485,Lamar,51997,Mississippi,28073
1486,Lauderdale,50952,Mississippi,28075
1487,Lawrence,45871,Mississippi,28077
1488,Leake,41066,Mississippi,28079
1489,Lee,54255,Mississippi,28081
1490,Leflore,51319,Mississippi,28083
1491,Lincoln,47781,Mississippi,28085
1492,Lowndes,51172,Mississippi,28087
1493,Madison,86331,Mississippi,28089
1494,Marion,42902,Mississippi,28091
1495,Marshall,46470,Mississippi,28093
1496,Monroe,44517,Mississippi,28095
1497,Montgomery,42976,Mississippi,28097
1498,Neshoba,47423,Mississippi,28099
1499,Newton,41357,Mississippi,28101
1500,Noxubee,44881,Mississippi,28103
1501,Oktibbeha,42241,Mississippi,28105
1502,Panola,43391,Mississippi,28107
1503,Pearl River,47020,Mississippi,28109
1504,Perry,40688,Mississippi,28111
1505,Pike,39426,Mississippi,28113
1506,Pontotoc,43359,Mississippi,28115
1507,Prentiss,39413,Mississippi,28117
1508,Quitman,44213,Mississippi,28119
1509,Rankin,56864,Mississippi,28121
1510,Scott,39510,Mississippi,28123
1511,Sharkey,57998,Mississippi,28125
1512,Simpson,47645,Mississippi,28127
1513,Smith,47687,Mississippi,28129
1514,Stone,42642,Mississippi,28131
1515,Sunflower,39498,Mississippi,28133
1516,Tallahatchie,44389,Mississippi,28135
1517,Tate,47426,Mississippi,28137
1518,Tippah,45880,Mississippi,28139
1519,Tishomingo,45018,Mississippi,28141
1520,Tunica,48516,Mississippi,28143
1521,Union,42339,Mississippi,28145
1522,Walthall,38989,Mississippi,28147
1523,Warren,52095,Mississippi,28149
1524,Washington,48299,Mississippi,28151
1525,Wayne,46161,Mississippi,28153
1526,Webster,47027,Mississippi,28155
1527,Wilkinson,38503,Mississippi,28157
1528,Winston,46075,Mississippi,28159
1529,Yalobusha,44057,Mississippi,28161
1530,Yazoo,38819,Mississippi,28163
1533,Adair,40269,Missouri,29001
1534,Andrew,54504,Missouri,29003
1535,Atchison,56745,Missouri,29005
1536,Audrain,49114,Missouri,29007
1537,Barry,45250,Missouri,29009
1538,Barton,46659,Missouri,29011
1539,Bates,51168,Missouri,29013
1540,Benton,46819,Missouri,29015
1541,Bollinger,48705,Missouri,29017
1542,Boone,60158,Missouri,29019
1543,Buchanan,51741,Missouri,29021
